prec,modelo,type_value,value,name_modelo,type
1504,mprecrat3,peffect,0.9080861525880232,Prec (Log-normal),univariate
1504,mprecrat3,predicted,0.2938963807946588,Prec (Log-normal),univariate
1505,mprecrat3,peffect,0.9078007865231051,Prec (Log-normal),univariate
1505,mprecrat3,predicted,0.2938040238597556,Prec (Log-normal),univariate
1506,mprecrat3,peffect,0.9075152359102652,Prec (Log-normal),univariate
1506,mprecrat3,predicted,0.29371160719707645,Prec (Log-normal),univariate
1507,mprecrat3,peffect,0.9072295016516257,Prec (Log-normal),univariate
1507,mprecrat3,predicted,0.2936191310985875,Prec (Log-normal),univariate
1508,mprecrat3,peffect,0.9069435846468136,Prec (Log-normal),univariate
1508,mprecrat3,predicted,0.2935265958554473,Prec (Log-normal),univariate
1509,mprecrat3,peffect,0.9066574857929659,Prec (Log-normal),univariate
1509,mprecrat3,predicted,0.2934340017580088,Prec (Log-normal),univariate
1510,mprecrat3,peffect,0.9063712059847372,Prec (Log-normal),univariate
1510,mprecrat3,predicted,0.29334134909582116,Prec (Log-normal),univariate
1511,mprecrat3,peffect,0.9060847461143057,Prec (Log-normal),univariate
1511,mprecrat3,predicted,0.2932486381576323,Prec (Log-normal),univariate
1512,mprecrat3,peffect,0.9057981070713799,Prec (Log-normal),univariate
1512,mprecrat3,predicted,0.29315586923139086,Prec (Log-normal),univariate
1513,mprecrat3,peffect,0.9055112897432047,Prec (Log-normal),univariate
1513,mprecrat3,predicted,0.293063042604248,Prec (Log-normal),univariate
1514,mprecrat3,peffect,0.9052242950145681,Prec (Log-normal),univariate
1514,mprecrat3,predicted,0.2929701585625598,Prec (Log-normal),univariate
1515,mprecrat3,peffect,0.9049371237678077,Prec (Log-normal),univariate
1515,mprecrat3,predicted,0.2928772173918893,Prec (Log-normal),univariate
1516,mprecrat3,peffect,0.9046497768828168,Prec (Log-normal),univariate
1516,mprecrat3,predicted,0.29278421937700855,Prec (Log-normal),univariate
1517,mprecrat3,peffect,0.904362255237051,Prec (Log-normal),univariate
1517,mprecrat3,predicted,0.2926911648019004,Prec (Log-normal),univariate
1518,mprecrat3,peffect,0.9040745597055347,Prec (Log-normal),univariate
1518,mprecrat3,predicted,0.292598053949761,Prec (Log-normal),univariate
1519,mprecrat3,peffect,0.9037866911608672,Prec (Log-normal),univariate
1519,mprecrat3,predicted,0.2925048871030017,Prec (Log-normal),univariate
1520,mprecrat3,peffect,0.9034986504732289,Prec (Log-normal),univariate
1520,mprecrat3,predicted,0.2924116645432509,Prec (Log-normal),univariate
1521,mprecrat3,peffect,0.9032104385103881,Prec (Log-normal),univariate
1521,mprecrat3,predicted,0.2923183865513564,Prec (Log-normal),univariate
1522,mprecrat3,peffect,0.902922056137707,Prec (Log-normal),univariate
1522,mprecrat3,predicted,0.2922250534073872,Prec (Log-normal),univariate
1523,mprecrat3,peffect,0.9026335042181481,Prec (Log-normal),univariate
1523,mprecrat3,predicted,0.2921316653906357,Prec (Log-normal),univariate
1524,mprecrat3,peffect,0.9023447836122802,Prec (Log-normal),univariate
1524,mprecrat3,predicted,0.29203822277961955,Prec (Log-normal),univariate
1525,mprecrat3,peffect,0.9020558951782851,Prec (Log-normal),univariate
1525,mprecrat3,predicted,0.2919447258520839,Prec (Log-normal),univariate
1526,mprecrat3,peffect,0.9017668397719636,Prec (Log-normal),univariate
1526,mprecrat3,predicted,0.29185117488500345,Prec (Log-normal),univariate
1527,mprecrat3,peffect,0.9014776182467414,Prec (Log-normal),univariate
1527,mprecrat3,predicted,0.2917575701545839,Prec (Log-normal),univariate
1528,mprecrat3,peffect,0.9011882314536761,Prec (Log-normal),univariate
1528,mprecrat3,predicted,0.2916639119362648,Prec (Log-normal),univariate
1529,mprecrat3,peffect,0.9008986802414627,Prec (Log-normal),univariate
1529,mprecrat3,predicted,0.2915702005047209,Prec (Log-normal),univariate
1530,mprecrat3,peffect,0.9006089654564398,Prec (Log-normal),univariate
1530,mprecrat3,predicted,0.2914764361338643,Prec (Log-normal),univariate
1531,mprecrat3,peffect,0.9003190879425963,Prec (Log-normal),univariate
1531,mprecrat3,predicted,0.29138261909684693,Prec (Log-normal),univariate
1532,mprecrat3,peffect,0.9000290485415772,Prec (Log-normal),univariate
1532,mprecrat3,predicted,0.2912887496660617,Prec (Log-normal),univariate
1533,mprecrat3,peffect,0.8997388480926896,Prec (Log-normal),univariate
1533,mprecrat3,predicted,0.2911948281131452,Prec (Log-normal),univariate
1534,mprecrat3,peffect,0.8994484874329088,Prec (Log-normal),univariate
1534,mprecrat3,predicted,0.2911008547089792,Prec (Log-normal),univariate
1535,mprecrat3,peffect,0.8991579673968848,Prec (Log-normal),univariate
1535,mprecrat3,predicted,0.29100682972369285,Prec (Log-normal),univariate
1536,mprecrat3,peffect,0.8988672888169482,Prec (Log-normal),univariate
1536,mprecrat3,predicted,0.29091275342666484,Prec (Log-normal),univariate
1537,mprecrat3,peffect,0.8985764525231157,Prec (Log-normal),univariate
1537,mprecrat3,predicted,0.2908186260865248,Prec (Log-normal),univariate
1538,mprecrat3,peffect,0.8982854593430972,Prec (Log-normal),univariate
1538,mprecrat3,predicted,0.2907244479711559,Prec (Log-normal),univariate
1539,mprecrat3,peffect,0.897994310102301,Prec (Log-normal),univariate
1539,mprecrat3,predicted,0.2906302193476963,Prec (Log-normal),univariate
1540,mprecrat3,peffect,0.89770300562384,Prec (Log-normal),univariate
1540,mprecrat3,predicted,0.2905359404825413,Prec (Log-normal),univariate
1541,mprecrat3,peffect,0.8974115467285378,Prec (Log-normal),univariate
1541,mprecrat3,predicted,0.2904416116413453,Prec (Log-normal),univariate
1542,mprecrat3,peffect,0.897119934234935,Prec (Log-normal),univariate
1542,mprecrat3,predicted,0.2903472330890239,Prec (Log-normal),univariate
1543,mprecrat3,peffect,0.8968281689592942,Prec (Log-normal),univariate
1543,mprecrat3,predicted,0.2902528050897553,Prec (Log-normal),univariate
1544,mprecrat3,peffect,0.8965362517156074,Prec (Log-normal),univariate
1544,mprecrat3,predicted,0.290158327906983,Prec (Log-normal),univariate
1545,mprecrat3,peffect,0.8962441833156004,Prec (Log-normal),univariate
1545,mprecrat3,predicted,0.2900638018034168,Prec (Log-normal),univariate
1546,mprecrat3,peffect,0.8959519645687398,Prec (Log-normal),univariate
1546,mprecrat3,predicted,0.2899692270410356,Prec (Log-normal),univariate
1547,mprecrat3,peffect,0.8956595962822386,Prec (Log-normal),univariate
1547,mprecrat3,predicted,0.28987460388108877,Prec (Log-normal),univariate
1548,mprecrat3,peffect,0.895367079261062,Prec (Log-normal),univariate
1548,mprecrat3,predicted,0.28977993258409823,Prec (Log-normal),univariate
1549,mprecrat3,peffect,0.895074414307933,Prec (Log-normal),univariate
1549,mprecrat3,predicted,0.2896852134098603,Prec (Log-normal),univariate
1550,mprecrat3,peffect,0.8947816022233391,Prec (Log-normal),univariate
1550,mprecrat3,predicted,0.2895904466174477,Prec (Log-normal),univariate
1551,mprecrat3,peffect,0.8944886438055376,Prec (Log-normal),univariate
1551,mprecrat3,predicted,0.2894956324652113,Prec (Log-normal),univariate
1552,mprecrat3,peffect,0.894195539850561,Prec (Log-normal),univariate
1552,mprecrat3,predicted,0.2894007712107822,Prec (Log-normal),univariate
1553,mprecrat3,peffect,0.8939022911522236,Prec (Log-normal),univariate
1553,mprecrat3,predicted,0.2893058631110733,Prec (Log-normal),univariate
1554,mprecrat3,peffect,0.8936088985021271,Prec (Log-normal),univariate
1554,mprecrat3,predicted,0.28921090842228153,Prec (Log-normal),univariate
1555,mprecrat3,peffect,0.893315362689666,Prec (Log-normal),univariate
1555,mprecrat3,predicted,0.28911590739988946,Prec (Log-normal),univariate
1556,mprecrat3,peffect,0.8930216845020339,Prec (Log-normal),univariate
1556,mprecrat3,predicted,0.28902086029866736,Prec (Log-normal),univariate
1557,mprecrat3,peffect,0.8927278647242287,Prec (Log-normal),univariate
1557,mprecrat3,predicted,0.2889257673726749,Prec (Log-normal),univariate
1558,mprecrat3,peffect,0.892433904139059,Prec (Log-normal),univariate
1558,mprecrat3,predicted,0.2888306288752631,Prec (Log-normal),univariate
1559,mprecrat3,peffect,0.8921398035271491,Prec (Log-normal),univariate
1559,mprecrat3,predicted,0.2887354450590762,Prec (Log-normal),univariate
1560,mprecrat3,peffect,0.8918455636669453,Prec (Log-normal),univariate
1560,mprecrat3,predicted,0.28864021617605345,Prec (Log-normal),univariate
1561,mprecrat3,peffect,0.8915511853347213,Prec (Log-normal),univariate
1561,mprecrat3,predicted,0.2885449424774309,Prec (Log-normal),univariate
1562,mprecrat3,peffect,0.891256669304584,Prec (Log-normal),univariate
1562,mprecrat3,predicted,0.28844962421374337,Prec (Log-normal),univariate
1563,mprecrat3,peffect,0.8909620163484789,Prec (Log-normal),univariate
1563,mprecrat3,predicted,0.28835426163482625,Prec (Log-normal),univariate
1564,mprecrat3,peffect,0.8906672272361965,Prec (Log-normal),univariate
1564,mprecrat3,predicted,0.2882588549898173,Prec (Log-normal),univariate
1565,mprecrat3,peffect,0.8903723027353768,Prec (Log-normal),univariate
1565,mprecrat3,predicted,0.2881634045271585,Prec (Log-normal),univariate
1566,mprecrat3,peffect,0.8900772436115157,Prec (Log-normal),univariate
1566,mprecrat3,predicted,0.28806791049459773,Prec (Log-normal),univariate
1567,mprecrat3,peffect,0.8897820506279708,Prec (Log-normal),univariate
1567,mprecrat3,predicted,0.2879723731391909,Prec (Log-normal),univariate
1568,mprecrat3,peffect,0.889486724545966,Prec (Log-normal),univariate
1568,mprecrat3,predicted,0.2878767927073033,Prec (Log-normal),univariate
1569,mprecrat3,peffect,0.8891912661245982,Prec (Log-normal),univariate
1569,mprecrat3,predicted,0.287781169444612,Prec (Log-normal),univariate
1570,mprecrat3,peffect,0.8888956761208422,Prec (Log-normal),univariate
1570,mprecrat3,predicted,0.287685503596107,Prec (Log-normal),univariate
1571,mprecrat3,peffect,0.8885999552895564,Prec (Log-normal),univariate
1571,mprecrat3,predicted,0.28758979540609353,Prec (Log-normal),univariate
1572,mprecrat3,peffect,0.8883041043834883,Prec (Log-normal),univariate
1572,mprecrat3,predicted,0.2874940451181936,Prec (Log-normal),univariate
1573,mprecrat3,peffect,0.8880081241532802,Prec (Log-normal),univariate
1573,mprecrat3,predicted,0.28739825297534793,Prec (Log-normal),univariate
1574,mprecrat3,peffect,0.8877120153474747,Prec (Log-normal),univariate
1574,mprecrat3,predicted,0.2873024192198175,Prec (Log-normal),univariate
1575,mprecrat3,peffect,0.8874157787125195,Prec (Log-normal),univariate
1575,mprecrat3,predicted,0.2872065440931855,Prec (Log-normal),univariate
1576,mprecrat3,peffect,0.887119414992774,Prec (Log-normal),univariate
1576,mprecrat3,predicted,0.2871106278363592,Prec (Log-normal),univariate
1577,mprecrat3,peffect,0.8868229249305141,Prec (Log-normal),univariate
1577,mprecrat3,predicted,0.2870146706895715,Prec (Log-normal),univariate
1578,mprecrat3,peffect,0.8865263092659376,Prec (Log-normal),univariate
1578,mprecrat3,predicted,0.28691867289238276,Prec (Log-normal),univariate
1579,mprecrat3,peffect,0.8862295687371697,Prec (Log-normal),univariate
1579,mprecrat3,predicted,0.28682263468368263,Prec (Log-normal),univariate
1580,mprecrat3,peffect,0.885932704080269,Prec (Log-normal),univariate
1580,mprecrat3,predicted,0.2867265563016918,Prec (Log-normal),univariate
1581,mprecrat3,peffect,0.8856357160292319,Prec (Log-normal),univariate
1581,mprecrat3,predicted,0.28663043798396354,Prec (Log-normal),univariate
1582,mprecrat3,peffect,0.8853386053159985,Prec (Log-normal),univariate
1582,mprecrat3,predicted,0.28653427996738573,Prec (Log-normal),univariate
1583,mprecrat3,peffect,0.8850413726704586,Prec (Log-normal),univariate
1583,mprecrat3,predicted,0.28643808248818264,Prec (Log-normal),univariate
1584,mprecrat3,peffect,0.8847440188204556,Prec (Log-normal),univariate
1584,mprecrat3,predicted,0.28634184578191624,Prec (Log-normal),univariate
1585,mprecrat3,peffect,0.8844465444917934,Prec (Log-normal),univariate
1585,mprecrat3,predicted,0.2862455700834883,Prec (Log-normal),univariate
1586,mprecrat3,peffect,0.8841489504082405,Prec (Log-normal),univariate
1586,mprecrat3,predicted,0.286149255627142,Prec (Log-normal),univariate
1587,mprecrat3,peffect,0.8838512372915361,Prec (Log-normal),univariate
1587,mprecrat3,predicted,0.28605290264646377,Prec (Log-normal),univariate
1588,mprecrat3,peffect,0.8835534058613953,Prec (Log-normal),univariate
1588,mprecrat3,predicted,0.28595651137438477,Prec (Log-normal),univariate
1589,mprecrat3,peffect,0.883255456835514,Prec (Log-normal),univariate
1589,mprecrat3,predicted,0.2858600820431828,Prec (Log-normal),univariate
1590,mprecrat3,peffect,0.8829573909295745,Prec (Log-normal),univariate
1590,mprecrat3,predicted,0.285763614884484,Prec (Log-normal),univariate
1591,mprecrat3,peffect,0.8826592088572507,Prec (Log-normal),univariate
1591,mprecrat3,predicted,0.2856671101292644,Prec (Log-normal),univariate
1592,mprecrat3,peffect,0.8823609113302133,Prec (Log-normal),univariate
1592,mprecrat3,predicted,0.28557056800785174,Prec (Log-normal),univariate
1593,mprecrat3,peffect,0.8820624990581354,Prec (Log-normal),univariate
1593,mprecrat3,predicted,0.2854739887499273,Prec (Log-normal),univariate
1594,mprecrat3,peffect,0.8817639727486968,Prec (Log-normal),univariate
1594,mprecrat3,predicted,0.2853773725845272,Prec (Log-normal),univariate
1595,mprecrat3,peffect,0.8814653331075903,Prec (Log-normal),univariate
1595,mprecrat3,predicted,0.2852807197400445,Prec (Log-normal),univariate
1596,mprecrat3,peffect,0.8811665808385265,Prec (Log-normal),univariate
1596,mprecrat3,predicted,0.28518403044423063,Prec (Log-normal),univariate
1597,mprecrat3,peffect,0.8808677166432384,Prec (Log-normal),univariate
1597,mprecrat3,predicted,0.28508730492419715,Prec (Log-normal),univariate
1598,mprecrat3,peffect,0.8805687412214875,Prec (Log-normal),univariate
1598,mprecrat3,predicted,0.28499054340641744,Prec (Log-normal),univariate
1599,mprecrat3,peffect,0.8802696552710685,Prec (Log-normal),univariate
1599,mprecrat3,predicted,0.2848937461167284,Prec (Log-normal),univariate
1600,mprecrat3,peffect,0.8799704594878143,Prec (Log-normal),univariate
1600,mprecrat3,predicted,0.28479691328033196,Prec (Log-normal),univariate
1601,mprecrat3,peffect,0.8796711545656011,Prec (Log-normal),univariate
1601,mprecrat3,predicted,0.28470004512179675,Prec (Log-normal),univariate
1602,mprecrat3,peffect,0.8793717411963543,Prec (Log-normal),univariate
1602,mprecrat3,predicted,0.2846031418650602,Prec (Log-normal),univariate
1603,mprecrat3,peffect,0.8790722200700526,Prec (Log-normal),univariate
1603,mprecrat3,predicted,0.2845062037334295,Prec (Log-normal),univariate
1604,mprecrat3,peffect,0.8787725918747338,Prec (Log-normal),univariate
1604,mprecrat3,predicted,0.28440923094958376,Prec (Log-normal),univariate
1605,mprecrat3,peffect,0.878472857296499,Prec (Log-normal),univariate
1605,mprecrat3,predicted,0.2843122237355753,Prec (Log-normal),univariate
1606,mprecrat3,peffect,0.878173017019519,Prec (Log-normal),univariate
1606,mprecrat3,predicted,0.2842151823128317,Prec (Log-normal),univariate
1607,mprecrat3,peffect,0.8778730717260382,Prec (Log-normal),univariate
1607,mprecrat3,predicted,0.2841181069021571,Prec (Log-normal),univariate
1608,mprecrat3,peffect,0.8775730220963798,Prec (Log-normal),univariate
1608,mprecrat3,predicted,0.2840209977237338,Prec (Log-normal),univariate
1609,mprecrat3,peffect,0.8772728688089516,Prec (Log-normal),univariate
1609,mprecrat3,predicted,0.2839238549971243,Prec (Log-normal),univariate
1610,mprecrat3,peffect,0.8769726125402503,Prec (Log-normal),univariate
1610,mprecrat3,predicted,0.2838266789412724,Prec (Log-normal),univariate
1611,mprecrat3,peffect,0.8766722539648664,Prec (Log-normal),univariate
1611,mprecrat3,predicted,0.28372946977450514,Prec (Log-normal),univariate
1612,mprecrat3,peffect,0.8763717937554895,Prec (Log-normal),univariate
1612,mprecrat3,predicted,0.2836322277145343,Prec (Log-normal),univariate
1613,mprecrat3,peffect,0.8760712325829134,Prec (Log-normal),univariate
1613,mprecrat3,predicted,0.283534952978458,Prec (Log-normal),univariate
1614,mprecrat3,peffect,0.8757705711160411,Prec (Log-normal),univariate
1614,mprecrat3,predicted,0.2834376457827626,Prec (Log-normal),univariate
1615,mprecrat3,peffect,0.8754698100218888,Prec (Log-normal),univariate
1615,mprecrat3,predicted,0.28334030634332363,Prec (Log-normal),univariate
1616,mprecrat3,peffect,0.8751689499655922,Prec (Log-normal),univariate
1616,mprecrat3,predicted,0.28324293487540814,Prec (Log-normal),univariate
1617,mprecrat3,peffect,0.8748679916104106,Prec (Log-normal),univariate
1617,mprecrat3,predicted,0.2831455315936758,Prec (Log-normal),univariate
1618,mprecrat3,peffect,0.8745669356177319,Prec (Log-normal),univariate
1618,mprecrat3,predicted,0.28304809671218056,Prec (Log-normal),univariate
1619,mprecrat3,peffect,0.8742657826470775,Prec (Log-normal),univariate
1619,mprecrat3,predicted,0.2829506304443726,Prec (Log-normal),univariate
1620,mprecrat3,peffect,0.8739645333561074,Prec (Log-normal),univariate
1620,mprecrat3,predicted,0.2828531330030992,Prec (Log-normal),univariate
1621,mprecrat3,peffect,0.873663188400625,Prec (Log-normal),univariate
1621,mprecrat3,predicted,0.2827556046006073,Prec (Log-normal),univariate
1622,mprecrat3,peffect,0.8733617484345815,Prec (Log-normal),univariate
1622,mprecrat3,predicted,0.2826580454485438,Prec (Log-normal),univariate
1623,mprecrat3,peffect,0.8730602141100814,Prec (Log-normal),univariate
1623,mprecrat3,predicted,0.2825604557579584,Prec (Log-normal),univariate
1624,mprecrat3,peffect,0.8727585860773872,Prec (Log-normal),univariate
1624,mprecrat3,predicted,0.2824628357393045,Prec (Log-normal),univariate
1625,mprecrat3,peffect,0.8724568649849236,Prec (Log-normal),univariate
1625,mprecrat3,predicted,0.28236518560244056,Prec (Log-normal),univariate
1626,mprecrat3,peffect,0.8721550514792832,Prec (Log-normal),univariate
1626,mprecrat3,predicted,0.28226750555663227,Prec (Log-normal),univariate
1627,mprecrat3,peffect,0.8718531462052305,Prec (Log-normal),univariate
